"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"ac9bef4b-5f4f-4b05-8961-8ebbf7b0264e","dorvm6vtatvrtt.tei.xml","sparata","from=/TEI[1]/text[1]/body[1]/div[3]/p[10]::143;to=/TEI[1]/text[1]/body[1]/div[3]/p[10]::150","PLACE","http://pleiades.stoa.org/places/481998","Sparata|Sparata, Vakarel","-0030/0640","42.5593528","23.7097576","station","VERIFIED","@cert:high","","",""
"efcb9cf2-a4e4-4e44-a215-96964983e49f","dorvm6vtatvrtt.tei.xml","hilica","from=/TEI[1]/text[1]/body[1]/div[3]/p[10]::169;to=/TEI[1]/text[1]/body[1]/div[3]/p[10]::175","PLACE","http://pleiades.stoa.org/places/481860","Helice|Helice, Ihtiman","-0030/0640","42.4382418","23.816171800000006","station","VERIFIED","@cert:high","","",""
"429362ab-380b-4e06-a8ea-86fbfb2383ef","dorvm6vtatvrtt.tei.xml","soneio","from=/TEI[1]/text[1]/body[1]/div[3]/p[10]::192;to=/TEI[1]/text[1]/body[1]/div[3]/p[10]::198","PLACE","http://pleiades.stoa.org/places/481996","Soneio|Soneio/Stipon, Trayanovi vrata","-0030/0640","42.356859","23.922456","station","VERIFIED","@cert:high","","",""
"08e6532a-35d2-4a99-8e59-01d5ff3b5067","dorvm6vtatvrtt.tei.xml","daciae","from=/TEI[1]/text[1]/body[1]/div[3]/p[11]::6;to=/TEI[1]/text[1]/body[1]/div[3]/p[11]::12","PLACE","http://pleiades.stoa.org/places/207065","Dacia","-0330/0300","45.5","22.5","region","VERIFIED","@cert:high","","",""
"d2eee4fe-327d-482c-b3bb-67b294eb0831","dorvm6vtatvrtt.tei.xml","traciae","from=/TEI[1]/text[1]/body[1]/div[3]/p[11]::16;to=/TEI[1]/text[1]/body[1]/div[3]/p[11]::23","PLACE","http://pleiades.stoa.org/places/981552","Thracia (province)","","42.5","22.5","province","VERIFIED","@cert:high","","",""
"9204f174-d589-4373-8d0a-ad95ad55150d","dorvm6vtatvrtt.tei.xml","ponte vcasi","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::8;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::19","PLACE","http://pleiades.stoa.org/places/222149","Pons Ucasi","-0030/0640","","","unlocated","VERIFIED","@cert:high","","",""
"5543797a-32d1-4911-9000-7a3eeeba75a0","dorvm6vtatvrtt.tei.xml","bona mansio","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::36;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::47","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"ce600d54-a301-41b3-b973-e75b8a7cb903","dorvm6vtatvrtt.tei.xml","alusore","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::71;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::78","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"eabe590c-5530-4a82-854f-00ad9b51c291","dorvm6vtatvrtt.tei.xml","basapare","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::98;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::106","PLACE","http://pleiades.stoa.org/places/216732","Bessapara|Bessapara, Pazardzhik","-0030/0640","42.1927654","24.333567","settlement","VERIFIED","@cert:high","","",""
"f87b2e9b-c970-4df9-b1e9-7e0af8757a59","dorvm6vtatvrtt.tei.xml","tugugero","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::125;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::133","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"d247ea4f-4974-42ab-b086-9215bcb5dec0","dorvm6vtatvrtt.tei.xml","filopopuli","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::154;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::164","PLACE","http://pleiades.stoa.org/places/216927","Philippopolis/Trimontium|Philippopolis/Philipoupolis/Trimontium, Plovdiv","-0330/0640","42.147439","24.749106","settlement","VERIFIED","@cert:high","","",""
"25682027-b229-4c8b-9ae8-232887cac72a","dorvm6vtatvrtt.tei.xml","sernota","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::183;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::190","PLACE","http://pleiades.stoa.org/places/216980","Sernota|Sernota, Manole","-0030/0640","42.187336","24.932699","station","VERIFIED","@cert:high","","",""
"59b204dc-0ac8-48a4-8ad0-6644e74a6c5c","dorvm6vtatvrtt.tei.xml","paramuole","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::207;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::216","PLACE","http://pleiades.stoa.org/places/216920","Parambole|Parambole, Belozem","-0030/0640","42.198004","25.047069","station","VERIFIED","@cert:high","","",""
"fb425493-5472-4df7-83a9-61b49943bca8","dorvm6vtatvrtt.tei.xml","cillio","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::235;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::241","PLACE","http://pleiades.stoa.org/places/216767","Cillis?|Cillis?, Cherna gora","-0030/0640","42.216088","25.226115100000015","station","VERIFIED","@cert:high","","",""
"51fd507a-6f5d-40aa-9e3d-3c7b89fce099","dorvm6vtatvrtt.tei.xml","carassura","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::260;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::269","PLACE","http://pleiades.stoa.org/places/216750","Carassura|Carassura, Rupkite","-0030/0640","42.240488","25.385306","station","VERIFIED","@cert:high","","",""
"8a1aaa92-dac6-446f-a9bd-64377f100d4b","dorvm6vtatvrtt.tei.xml","arzo","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::289;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::293","PLACE","http://pleiades.stoa.org/places/216714","Arzus|Arzus, Kalugerovo, Simeonovgrad","-0030/0640","42.077569","25.870228","station","VERIFIED","@cert:high","","",""
"66c38318-cde0-46c8-9549-82fe8f37f5cd","dorvm6vtatvrtt.tei.xml","palae","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::311;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::316","PLACE","http://pleiades.stoa.org/places/501384","Castra Iarba|Castra Rubra/Castra Iarba, Kolarowo, Charmanli","-0030/0640","41.933492","26.094954","station","VERIFIED","@cert:high","","",""
"5ed24cda-ea03-4667-95ce-54c60c909059","dorvm6vtatvrtt.tei.xml","castozobra","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::334;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::344","PLACE","http://pleiades.stoa.org/places/222167","Rhamis","-0030/0640","","","unlocated","VERIFIED","@cert:high","","",""
"d64eb8f1-5437-4d5e-9b99-608212286bbb","dorvm6vtatvrtt.tei.xml","rhamis","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::362;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::368","PLACE","http://pleiades.stoa.org/places/501381","Bourdepa|Bourdepa, Svilengrad","-0030/0640","41.7654876","26.20194330000004","settlement","VERIFIED","@cert:high","","",""
"183fb8fc-8de0-4156-9ba9-5f20944c0a94","dorvm6vtatvrtt.tei.xml","burdista","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::392;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::400","PLACE","http://pleiades.stoa.org/places/501526","Nike|Nike, Havsa/Edirne","-0030/0640","41.549461","26.823461","settlement","VERIFIED","@cert:high","","",""
"a98c0a8b-cb8b-4e09-aa90-c3d33d2a2f0d","dorvm6vtatvrtt.tei.xml","daphabae","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::418;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::426","PLACE","http://pleiades.stoa.org/places/511428","‘Tarpodizo’|‘Tarpodizo’, Kayova","-0030/0640","41.846659","27.354053","station","VERIFIED","@ana:#misplaced|@cert:high","","",""
"91d2a351-fb79-4742-b1b3-f3a048fe25a0","dorvm6vtatvrtt.tei.xml","nicae","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::443;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::448","PLACE","http://pleiades.stoa.org/places/511458","‘Urisio’|‘Urisio’, W Bergule","0300/0640","41.41929","27.238012","station","VERIFIED","@cert:high","","",""
"638ffbbb-08a8-4e77-8a5a-f2f13cb68034","dorvm6vtatvrtt.tei.xml","tarpodizo","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::469;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::478","PLACE","http://pleiades.stoa.org/places/511185","Berg(o)ule/Arkadioupolis|Bergoule/Bergule/Arkadioupolis, Lüleburgaz","-0030/0640","41.41621","27.36121","settlement","VERIFIED","@cert:high","","",""
"230488dd-781c-4c85-98ad-aaa8869d7895","dorvm6vtatvrtt.tei.xml","vrisio","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::495;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::501","PLACE","http://pleiades.stoa.org/places/511331","‘Narco’|‘Narco’, E Bergule","0300/0640","41.346417","27.469038","station","VERIFIED","@cert:high","","",""
"cbbf1ecd-b506-465b-bbd5-da92f57ac558","dorvm6vtatvrtt.tei.xml","virgoles","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::519;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::527","PLACE","http://pleiades.stoa.org/places/511241","Dr(o)usipara|Drousipara/Drusipara, Karıştıran","-0030/0640","41.300089","27.543955","settlement","VERIFIED","@cert:high","","",""
"4e47662d-bbdd-4407-b7b4-187eb101f803","dorvm6vtatvrtt.tei.xml","narco","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::546;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::551","PLACE","http://pleiades.stoa.org/places/511448","‘Tipaso’|‘Tipaso’, NW Çorlu","0300/0640","41.240282","27.693272","station","VERIFIED","@cert:high","","",""
"1ade33b3-a0c8-4728-bede-39cd9f547c18","dorvm6vtatvrtt.tei.xml","drizupara","from=/TEI[1]/text[1]/body[1]/div[3]/p[12]::570;to=/TEI[1]/text[1]/body[1]/div[3]/p[12]::579","PLACE","http://pleiades.stoa.org/places/511456","Tzouroulon/Silta?|Tzouroulon/Silta?, Çorlu","-0330/0640","41.16668","27.79533","settlement","VERIFIED","@cert:high","","",""
